train_img,train_mask
train_img_12301.tif,train_mask_12301.tif
train_img_12302.tif,train_mask_12302.tif
train_img_12303.tif,train_mask_12303.tif
train_img_12304.tif,train_mask_12304.tif
train_img_12305.tif,train_mask_12305.tif
train_img_12306.tif,train_mask_12306.tif
train_img_12307.tif,train_mask_12307.tif
train_img_12308.tif,train_mask_12308.tif
train_img_12309.tif,train_mask_12309.tif
train_img_12310.tif,train_mask_12310.tif
train_img_12311.tif,train_mask_12311.tif
train_img_12312.tif,train_mask_12312.tif
train_img_12313.tif,train_mask_12313.tif
train_img_12314.tif,train_mask_12314.tif
train_img_12315.tif,train_mask_12315.tif
train_img_12316.tif,train_mask_12316.tif
train_img_12317.tif,train_mask_12317.tif
train_img_12318.tif,train_mask_12318.tif
train_img_12319.tif,train_mask_12319.tif
train_img_12320.tif,train_mask_12320.tif
train_img_12321.tif,train_mask_12321.tif
train_img_12322.tif,train_mask_12322.tif
train_img_12323.tif,train_mask_12323.tif
train_img_12324.tif,train_mask_12324.tif
train_img_12325.tif,train_mask_12325.tif
train_img_12326.tif,train_mask_12326.tif
train_img_12327.tif,train_mask_12327.tif
train_img_12328.tif,train_mask_12328.tif
train_img_12329.tif,train_mask_12329.tif
train_img_12330.tif,train_mask_12330.tif
train_img_12331.tif,train_mask_12331.tif
train_img_12332.tif,train_mask_12332.tif
train_img_12333.tif,train_mask_12333.tif
train_img_12334.tif,train_mask_12334.tif
train_img_12335.tif,train_mask_12335.tif
train_img_12336.tif,train_mask_12336.tif
train_img_12337.tif,train_mask_12337.tif
train_img_12338.tif,train_mask_12338.tif
train_img_12339.tif,train_mask_12339.tif
train_img_12340.tif,train_mask_12340.tif
train_img_12341.tif,train_mask_12341.tif
train_img_12342.tif,train_mask_12342.tif
train_img_12343.tif,train_mask_12343.tif
train_img_12344.tif,train_mask_12344.tif
train_img_12345.tif,train_mask_12345.tif
train_img_12346.tif,train_mask_12346.tif
train_img_12347.tif,train_mask_12347.tif
train_img_12348.tif,train_mask_12348.tif
train_img_12349.tif,train_mask_12349.tif
train_img_12350.tif,train_mask_12350.tif
train_img_12351.tif,train_mask_12351.tif
train_img_12352.tif,train_mask_12352.tif
train_img_12353.tif,train_mask_12353.tif
train_img_12354.tif,train_mask_12354.tif
train_img_12355.tif,train_mask_12355.tif
train_img_12356.tif,train_mask_12356.tif
train_img_12357.tif,train_mask_12357.tif
train_img_12358.tif,train_mask_12358.tif
train_img_12359.tif,train_mask_12359.tif
train_img_12360.tif,train_mask_12360.tif
train_img_12361.tif,train_mask_12361.tif
train_img_12362.tif,train_mask_12362.tif
train_img_12363.tif,train_mask_12363.tif
train_img_12364.tif,train_mask_12364.tif
train_img_12365.tif,train_mask_12365.tif
train_img_12366.tif,train_mask_12366.tif
train_img_12367.tif,train_mask_12367.tif
train_img_12368.tif,train_mask_12368.tif
train_img_12369.tif,train_mask_12369.tif
train_img_12370.tif,train_mask_12370.tif
train_img_12371.tif,train_mask_12371.tif
train_img_12372.tif,train_mask_12372.tif
train_img_12373.tif,train_mask_12373.tif
train_img_12374.tif,train_mask_12374.tif
train_img_12375.tif,train_mask_12375.tif
train_img_12376.tif,train_mask_12376.tif
train_img_12377.tif,train_mask_12377.tif
train_img_12378.tif,train_mask_12378.tif
train_img_12379.tif,train_mask_12379.tif
train_img_12380.tif,train_mask_12380.tif
train_img_12381.tif,train_mask_12381.tif
train_img_12382.tif,train_mask_12382.tif
train_img_12383.tif,train_mask_12383.tif
train_img_12384.tif,train_mask_12384.tif
train_img_12385.tif,train_mask_12385.tif
train_img_12386.tif,train_mask_12386.tif
train_img_12387.tif,train_mask_12387.tif
train_img_12388.tif,train_mask_12388.tif
train_img_12389.tif,train_mask_12389.tif
train_img_12390.tif,train_mask_12390.tif
train_img_12391.tif,train_mask_12391.tif
train_img_12392.tif,train_mask_12392.tif
train_img_12393.tif,train_mask_12393.tif
train_img_12394.tif,train_mask_12394.tif
train_img_12395.tif,train_mask_12395.tif
train_img_12396.tif,train_mask_12396.tif
train_img_12397.tif,train_mask_12397.tif
train_img_12398.tif,train_mask_12398.tif
train_img_12399.tif,train_mask_12399.tif
train_img_12400.tif,train_mask_12400.tif
train_img_12401.tif,train_mask_12401.tif
train_img_12402.tif,train_mask_12402.tif
train_img_12403.tif,train_mask_12403.tif
train_img_12404.tif,train_mask_12404.tif
train_img_12405.tif,train_mask_12405.tif
train_img_12406.tif,train_mask_12406.tif
train_img_12407.tif,train_mask_12407.tif
train_img_12408.tif,train_mask_12408.tif
train_img_12409.tif,train_mask_12409.tif
train_img_12410.tif,train_mask_12410.tif
train_img_12411.tif,train_mask_12411.tif
train_img_12412.tif,train_mask_12412.tif
train_img_12413.tif,train_mask_12413.tif
train_img_12414.tif,train_mask_12414.tif
train_img_12415.tif,train_mask_12415.tif
train_img_12416.tif,train_mask_12416.tif
train_img_12417.tif,train_mask_12417.tif
train_img_12418.tif,train_mask_12418.tif
train_img_12419.tif,train_mask_12419.tif
train_img_12420.tif,train_mask_12420.tif
train_img_12421.tif,train_mask_12421.tif
train_img_12422.tif,train_mask_12422.tif
train_img_12423.tif,train_mask_12423.tif
train_img_12424.tif,train_mask_12424.tif
train_img_12425.tif,train_mask_12425.tif
train_img_12426.tif,train_mask_12426.tif
train_img_12427.tif,train_mask_12427.tif
train_img_12428.tif,train_mask_12428.tif
train_img_12429.tif,train_mask_12429.tif
train_img_12430.tif,train_mask_12430.tif
train_img_12431.tif,train_mask_12431.tif
train_img_12432.tif,train_mask_12432.tif
train_img_12433.tif,train_mask_12433.tif
train_img_12434.tif,train_mask_12434.tif
train_img_12435.tif,train_mask_12435.tif
train_img_12436.tif,train_mask_12436.tif
train_img_12437.tif,train_mask_12437.tif
train_img_12438.tif,train_mask_12438.tif
train_img_12439.tif,train_mask_12439.tif
train_img_12440.tif,train_mask_12440.tif
train_img_12441.tif,train_mask_12441.tif
train_img_12442.tif,train_mask_12442.tif
train_img_12443.tif,train_mask_12443.tif
train_img_12444.tif,train_mask_12444.tif
train_img_12445.tif,train_mask_12445.tif
train_img_12446.tif,train_mask_12446.tif
train_img_12447.tif,train_mask_12447.tif
train_img_12448.tif,train_mask_12448.tif
train_img_12449.tif,train_mask_12449.tif
train_img_12450.tif,train_mask_12450.tif
train_img_12451.tif,train_mask_12451.tif
train_img_12452.tif,train_mask_12452.tif
train_img_12453.tif,train_mask_12453.tif
train_img_12454.tif,train_mask_12454.tif
train_img_12455.tif,train_mask_12455.tif
train_img_12456.tif,train_mask_12456.tif
train_img_12457.tif,train_mask_12457.tif
train_img_12458.tif,train_mask_12458.tif
train_img_12459.tif,train_mask_12459.tif
train_img_12460.tif,train_mask_12460.tif
train_img_12461.tif,train_mask_12461.tif
train_img_12462.tif,train_mask_12462.tif
train_img_12463.tif,train_mask_12463.tif
train_img_12464.tif,train_mask_12464.tif
train_img_12465.tif,train_mask_12465.tif
train_img_12466.tif,train_mask_12466.tif
train_img_12467.tif,train_mask_12467.tif
train_img_12468.tif,train_mask_12468.tif
train_img_12469.tif,train_mask_12469.tif
train_img_12470.tif,train_mask_12470.tif
train_img_12471.tif,train_mask_12471.tif
train_img_12472.tif,train_mask_12472.tif
train_img_12473.tif,train_mask_12473.tif
train_img_12474.tif,train_mask_12474.tif
train_img_12475.tif,train_mask_12475.tif
train_img_12476.tif,train_mask_12476.tif
train_img_12477.tif,train_mask_12477.tif
train_img_12478.tif,train_mask_12478.tif
train_img_12479.tif,train_mask_12479.tif
train_img_12480.tif,train_mask_12480.tif
train_img_12481.tif,train_mask_12481.tif
train_img_12482.tif,train_mask_12482.tif
train_img_12483.tif,train_mask_12483.tif
train_img_12484.tif,train_mask_12484.tif
train_img_12485.tif,train_mask_12485.tif
train_img_12486.tif,train_mask_12486.tif
train_img_12487.tif,train_mask_12487.tif
train_img_12488.tif,train_mask_12488.tif
train_img_12489.tif,train_mask_12489.tif
train_img_12490.tif,train_mask_12490.tif
train_img_12491.tif,train_mask_12491.tif
train_img_12492.tif,train_mask_12492.tif
train_img_12493.tif,train_mask_12493.tif
train_img_12494.tif,train_mask_12494.tif
train_img_12495.tif,train_mask_12495.tif
train_img_12496.tif,train_mask_12496.tif
train_img_12497.tif,train_mask_12497.tif
train_img_12498.tif,train_mask_12498.tif
train_img_12499.tif,train_mask_12499.tif
train_img_12500.tif,train_mask_12500.tif
train_img_12501.tif,train_mask_12501.tif
train_img_12502.tif,train_mask_12502.tif
train_img_12503.tif,train_mask_12503.tif
train_img_12504.tif,train_mask_12504.tif
train_img_12505.tif,train_mask_12505.tif
train_img_12506.tif,train_mask_12506.tif
train_img_12507.tif,train_mask_12507.tif
train_img_12508.tif,train_mask_12508.tif
train_img_12509.tif,train_mask_12509.tif
train_img_12510.tif,train_mask_12510.tif
train_img_12511.tif,train_mask_12511.tif
train_img_12512.tif,train_mask_12512.tif
train_img_12513.tif,train_mask_12513.tif
train_img_12514.tif,train_mask_12514.tif
train_img_12515.tif,train_mask_12515.tif
train_img_12516.tif,train_mask_12516.tif
train_img_12517.tif,train_mask_12517.tif
train_img_12518.tif,train_mask_12518.tif
train_img_12519.tif,train_mask_12519.tif
train_img_12520.tif,train_mask_12520.tif
train_img_12521.tif,train_mask_12521.tif
train_img_12522.tif,train_mask_12522.tif
train_img_12523.tif,train_mask_12523.tif
train_img_12524.tif,train_mask_12524.tif
train_img_12525.tif,train_mask_12525.tif
train_img_12526.tif,train_mask_12526.tif
train_img_12527.tif,train_mask_12527.tif
train_img_12528.tif,train_mask_12528.tif
train_img_12529.tif,train_mask_12529.tif
train_img_12530.tif,train_mask_12530.tif
train_img_12531.tif,train_mask_12531.tif
train_img_12532.tif,train_mask_12532.tif
train_img_12533.tif,train_mask_12533.tif
train_img_12534.tif,train_mask_12534.tif
train_img_12535.tif,train_mask_12535.tif
train_img_12536.tif,train_mask_12536.tif
train_img_12537.tif,train_mask_12537.tif
train_img_12538.tif,train_mask_12538.tif
train_img_12539.tif,train_mask_12539.tif
train_img_12540.tif,train_mask_12540.tif
train_img_12541.tif,train_mask_12541.tif
train_img_12542.tif,train_mask_12542.tif
train_img_12543.tif,train_mask_12543.tif
train_img_12544.tif,train_mask_12544.tif
train_img_12545.tif,train_mask_12545.tif
train_img_12546.tif,train_mask_12546.tif
train_img_12547.tif,train_mask_12547.tif
train_img_12548.tif,train_mask_12548.tif
train_img_12549.tif,train_mask_12549.tif
train_img_12550.tif,train_mask_12550.tif
train_img_12551.tif,train_mask_12551.tif
train_img_12552.tif,train_mask_12552.tif
train_img_12553.tif,train_mask_12553.tif
train_img_12554.tif,train_mask_12554.tif
train_img_12555.tif,train_mask_12555.tif
train_img_12556.tif,train_mask_12556.tif
train_img_12557.tif,train_mask_12557.tif
train_img_12558.tif,train_mask_12558.tif
train_img_12559.tif,train_mask_12559.tif
train_img_12560.tif,train_mask_12560.tif
train_img_12561.tif,train_mask_12561.tif
train_img_12562.tif,train_mask_12562.tif
train_img_12563.tif,train_mask_12563.tif
train_img_12564.tif,train_mask_12564.tif
train_img_12565.tif,train_mask_12565.tif
train_img_12566.tif,train_mask_12566.tif
train_img_12567.tif,train_mask_12567.tif
train_img_12568.tif,train_mask_12568.tif
train_img_12569.tif,train_mask_12569.tif
train_img_12570.tif,train_mask_12570.tif
train_img_12571.tif,train_mask_12571.tif
train_img_12572.tif,train_mask_12572.tif
train_img_12573.tif,train_mask_12573.tif
train_img_12574.tif,train_mask_12574.tif
train_img_12575.tif,train_mask_12575.tif
train_img_12576.tif,train_mask_12576.tif
train_img_12577.tif,train_mask_12577.tif
train_img_12578.tif,train_mask_12578.tif
train_img_12579.tif,train_mask_12579.tif
train_img_12580.tif,train_mask_12580.tif
train_img_12581.tif,train_mask_12581.tif
train_img_12582.tif,train_mask_12582.tif
train_img_12583.tif,train_mask_12583.tif
train_img_12584.tif,train_mask_12584.tif
train_img_12585.tif,train_mask_12585.tif
train_img_12586.tif,train_mask_12586.tif
train_img_12587.tif,train_mask_12587.tif
train_img_12588.tif,train_mask_12588.tif
train_img_12589.tif,train_mask_12589.tif
train_img_12590.tif,train_mask_12590.tif
train_img_12591.tif,train_mask_12591.tif
train_img_12592.tif,train_mask_12592.tif
train_img_12593.tif,train_mask_12593.tif
train_img_12594.tif,train_mask_12594.tif
train_img_12595.tif,train_mask_12595.tif
train_img_12596.tif,train_mask_12596.tif
train_img_12597.tif,train_mask_12597.tif
train_img_12598.tif,train_mask_12598.tif
train_img_12599.tif,train_mask_12599.tif
train_img_12600.tif,train_mask_12600.tif
train_img_12601.tif,train_mask_12601.tif
train_img_12602.tif,train_mask_12602.tif
train_img_12603.tif,train_mask_12603.tif
train_img_12604.tif,train_mask_12604.tif
train_img_12605.tif,train_mask_12605.tif
train_img_12606.tif,train_mask_12606.tif
train_img_12607.tif,train_mask_12607.tif
train_img_12608.tif,train_mask_12608.tif
train_img_12609.tif,train_mask_12609.tif
train_img_12610.tif,train_mask_12610.tif
train_img_12611.tif,train_mask_12611.tif
train_img_12612.tif,train_mask_12612.tif
train_img_12613.tif,train_mask_12613.tif
train_img_12614.tif,train_mask_12614.tif
train_img_12615.tif,train_mask_12615.tif
train_img_12616.tif,train_mask_12616.tif
train_img_12617.tif,train_mask_12617.tif
train_img_12618.tif,train_mask_12618.tif
train_img_12619.tif,train_mask_12619.tif
train_img_12620.tif,train_mask_12620.tif
train_img_12621.tif,train_mask_12621.tif
train_img_12622.tif,train_mask_12622.tif
train_img_12623.tif,train_mask_12623.tif
train_img_12624.tif,train_mask_12624.tif
train_img_12625.tif,train_mask_12625.tif
train_img_12626.tif,train_mask_12626.tif
train_img_12627.tif,train_mask_12627.tif
train_img_12628.tif,train_mask_12628.tif
train_img_12629.tif,train_mask_12629.tif
train_img_12630.tif,train_mask_12630.tif
train_img_12631.tif,train_mask_12631.tif
train_img_12632.tif,train_mask_12632.tif
train_img_12633.tif,train_mask_12633.tif
train_img_12634.tif,train_mask_12634.tif
train_img_12635.tif,train_mask_12635.tif
train_img_12636.tif,train_mask_12636.tif
train_img_12637.tif,train_mask_12637.tif
train_img_12638.tif,train_mask_12638.tif
train_img_12639.tif,train_mask_12639.tif
train_img_12640.tif,train_mask_12640.tif
train_img_12641.tif,train_mask_12641.tif
train_img_12642.tif,train_mask_12642.tif
train_img_12643.tif,train_mask_12643.tif
train_img_12644.tif,train_mask_12644.tif
train_img_12645.tif,train_mask_12645.tif
train_img_12646.tif,train_mask_12646.tif
train_img_12647.tif,train_mask_12647.tif
train_img_12648.tif,train_mask_12648.tif
train_img_12649.tif,train_mask_12649.tif
train_img_12650.tif,train_mask_12650.tif
train_img_12651.tif,train_mask_12651.tif
train_img_12652.tif,train_mask_12652.tif
train_img_12653.tif,train_mask_12653.tif
train_img_12654.tif,train_mask_12654.tif
train_img_12655.tif,train_mask_12655.tif
train_img_12656.tif,train_mask_12656.tif
train_img_12657.tif,train_mask_12657.tif
train_img_12658.tif,train_mask_12658.tif
train_img_12659.tif,train_mask_12659.tif
train_img_12660.tif,train_mask_12660.tif
train_img_12661.tif,train_mask_12661.tif
train_img_12662.tif,train_mask_12662.tif
train_img_12663.tif,train_mask_12663.tif
train_img_12664.tif,train_mask_12664.tif
train_img_12665.tif,train_mask_12665.tif
train_img_12666.tif,train_mask_12666.tif
train_img_12667.tif,train_mask_12667.tif
train_img_12668.tif,train_mask_12668.tif
train_img_12669.tif,train_mask_12669.tif
train_img_12670.tif,train_mask_12670.tif
train_img_12671.tif,train_mask_12671.tif
train_img_12672.tif,train_mask_12672.tif
train_img_12673.tif,train_mask_12673.tif
train_img_12674.tif,train_mask_12674.tif
train_img_12675.tif,train_mask_12675.tif
train_img_12676.tif,train_mask_12676.tif
train_img_12677.tif,train_mask_12677.tif
train_img_12678.tif,train_mask_12678.tif
train_img_12679.tif,train_mask_12679.tif
train_img_12680.tif,train_mask_12680.tif
train_img_12681.tif,train_mask_12681.tif
train_img_12682.tif,train_mask_12682.tif
train_img_12683.tif,train_mask_12683.tif
train_img_12684.tif,train_mask_12684.tif
train_img_12685.tif,train_mask_12685.tif
train_img_12686.tif,train_mask_12686.tif
train_img_12687.tif,train_mask_12687.tif
train_img_12688.tif,train_mask_12688.tif
train_img_12689.tif,train_mask_12689.tif
train_img_12690.tif,train_mask_12690.tif
train_img_12691.tif,train_mask_12691.tif
train_img_12692.tif,train_mask_12692.tif
train_img_12693.tif,train_mask_12693.tif
train_img_12694.tif,train_mask_12694.tif
train_img_12695.tif,train_mask_12695.tif
train_img_12696.tif,train_mask_12696.tif
train_img_12697.tif,train_mask_12697.tif
train_img_12698.tif,train_mask_12698.tif
train_img_12699.tif,train_mask_12699.tif
train_img_12700.tif,train_mask_12700.tif
train_img_12701.tif,train_mask_12701.tif
train_img_12702.tif,train_mask_12702.tif
train_img_12703.tif,train_mask_12703.tif
train_img_12704.tif,train_mask_12704.tif
train_img_12705.tif,train_mask_12705.tif
train_img_12706.tif,train_mask_12706.tif
train_img_12707.tif,train_mask_12707.tif
train_img_12708.tif,train_mask_12708.tif
train_img_12709.tif,train_mask_12709.tif
train_img_12710.tif,train_mask_12710.tif
train_img_12711.tif,train_mask_12711.tif
train_img_12712.tif,train_mask_12712.tif
train_img_12713.tif,train_mask_12713.tif
train_img_12714.tif,train_mask_12714.tif
train_img_12715.tif,train_mask_12715.tif
train_img_12716.tif,train_mask_12716.tif
train_img_12717.tif,train_mask_12717.tif
train_img_12718.tif,train_mask_12718.tif
train_img_12719.tif,train_mask_12719.tif
train_img_12720.tif,train_mask_12720.tif
train_img_12721.tif,train_mask_12721.tif
train_img_12722.tif,train_mask_12722.tif
train_img_12723.tif,train_mask_12723.tif
train_img_12724.tif,train_mask_12724.tif
train_img_12725.tif,train_mask_12725.tif
train_img_12726.tif,train_mask_12726.tif
train_img_12727.tif,train_mask_12727.tif
train_img_12728.tif,train_mask_12728.tif
train_img_12729.tif,train_mask_12729.tif
train_img_12730.tif,train_mask_12730.tif
train_img_12731.tif,train_mask_12731.tif
train_img_12732.tif,train_mask_12732.tif
train_img_12733.tif,train_mask_12733.tif
train_img_12734.tif,train_mask_12734.tif
train_img_12735.tif,train_mask_12735.tif
train_img_12736.tif,train_mask_12736.tif
train_img_12737.tif,train_mask_12737.tif
train_img_12738.tif,train_mask_12738.tif
train_img_12739.tif,train_mask_12739.tif
train_img_12740.tif,train_mask_12740.tif
train_img_12741.tif,train_mask_12741.tif
train_img_12742.tif,train_mask_12742.tif
train_img_12743.tif,train_mask_12743.tif
train_img_12744.tif,train_mask_12744.tif
train_img_12745.tif,train_mask_12745.tif
train_img_12746.tif,train_mask_12746.tif
train_img_12747.tif,train_mask_12747.tif
train_img_12748.tif,train_mask_12748.tif
train_img_12749.tif,train_mask_12749.tif
train_img_12750.tif,train_mask_12750.tif
train_img_12751.tif,train_mask_12751.tif
train_img_12752.tif,train_mask_12752.tif
train_img_12753.tif,train_mask_12753.tif
train_img_12754.tif,train_mask_12754.tif
train_img_12755.tif,train_mask_12755.tif
train_img_12756.tif,train_mask_12756.tif
train_img_12757.tif,train_mask_12757.tif
train_img_12758.tif,train_mask_12758.tif
train_img_12759.tif,train_mask_12759.tif
train_img_12760.tif,train_mask_12760.tif
train_img_12761.tif,train_mask_12761.tif
train_img_12762.tif,train_mask_12762.tif
train_img_12763.tif,train_mask_12763.tif
train_img_12764.tif,train_mask_12764.tif
train_img_12765.tif,train_mask_12765.tif
train_img_12766.tif,train_mask_12766.tif
train_img_12767.tif,train_mask_12767.tif
train_img_12768.tif,train_mask_12768.tif
train_img_12769.tif,train_mask_12769.tif
train_img_12770.tif,train_mask_12770.tif
train_img_12771.tif,train_mask_12771.tif
train_img_12772.tif,train_mask_12772.tif
train_img_12773.tif,train_mask_12773.tif
train_img_12774.tif,train_mask_12774.tif
train_img_12775.tif,train_mask_12775.tif
train_img_12776.tif,train_mask_12776.tif
train_img_12777.tif,train_mask_12777.tif
train_img_12778.tif,train_mask_12778.tif
train_img_12779.tif,train_mask_12779.tif
train_img_12780.tif,train_mask_12780.tif
train_img_12781.tif,train_mask_12781.tif
train_img_12782.tif,train_mask_12782.tif
train_img_12783.tif,train_mask_12783.tif
train_img_12784.tif,train_mask_12784.tif
train_img_12785.tif,train_mask_12785.tif
train_img_12786.tif,train_mask_12786.tif
train_img_12787.tif,train_mask_12787.tif
train_img_12788.tif,train_mask_12788.tif
train_img_12789.tif,train_mask_12789.tif
train_img_12790.tif,train_mask_12790.tif
train_img_12791.tif,train_mask_12791.tif
train_img_12792.tif,train_mask_12792.tif
train_img_12793.tif,train_mask_12793.tif
train_img_12794.tif,train_mask_12794.tif
train_img_12795.tif,train_mask_12795.tif
train_img_12796.tif,train_mask_12796.tif
train_img_12797.tif,train_mask_12797.tif
train_img_12798.tif,train_mask_12798.tif
train_img_12799.tif,train_mask_12799.tif
train_img_12800.tif,train_mask_12800.tif
train_img_12801.tif,train_mask_12801.tif
train_img_12802.tif,train_mask_12802.tif
train_img_12803.tif,train_mask_12803.tif
train_img_12804.tif,train_mask_12804.tif
train_img_12805.tif,train_mask_12805.tif
train_img_12806.tif,train_mask_12806.tif
train_img_12807.tif,train_mask_12807.tif
train_img_12808.tif,train_mask_12808.tif
train_img_12809.tif,train_mask_12809.tif
train_img_12810.tif,train_mask_12810.tif
train_img_12811.tif,train_mask_12811.tif
train_img_12812.tif,train_mask_12812.tif
train_img_12813.tif,train_mask_12813.tif
train_img_12814.tif,train_mask_12814.tif
train_img_12815.tif,train_mask_12815.tif
train_img_12816.tif,train_mask_12816.tif
train_img_12817.tif,train_mask_12817.tif
train_img_12818.tif,train_mask_12818.tif
train_img_12819.tif,train_mask_12819.tif
train_img_12820.tif,train_mask_12820.tif
train_img_12821.tif,train_mask_12821.tif
train_img_12822.tif,train_mask_12822.tif
train_img_12823.tif,train_mask_12823.tif
train_img_12824.tif,train_mask_12824.tif
train_img_12825.tif,train_mask_12825.tif
train_img_12826.tif,train_mask_12826.tif
train_img_12827.tif,train_mask_12827.tif
train_img_12828.tif,train_mask_12828.tif
train_img_12829.tif,train_mask_12829.tif
train_img_12830.tif,train_mask_12830.tif
train_img_12831.tif,train_mask_12831.tif
train_img_12832.tif,train_mask_12832.tif
train_img_12833.tif,train_mask_12833.tif
train_img_12834.tif,train_mask_12834.tif
train_img_12835.tif,train_mask_12835.tif
train_img_12836.tif,train_mask_12836.tif
train_img_12837.tif,train_mask_12837.tif
train_img_12838.tif,train_mask_12838.tif
train_img_12839.tif,train_mask_12839.tif
train_img_12840.tif,train_mask_12840.tif
train_img_12841.tif,train_mask_12841.tif
train_img_12842.tif,train_mask_12842.tif
train_img_12843.tif,train_mask_12843.tif
train_img_12844.tif,train_mask_12844.tif
train_img_12845.tif,train_mask_12845.tif
train_img_12846.tif,train_mask_12846.tif
train_img_12847.tif,train_mask_12847.tif
train_img_12848.tif,train_mask_12848.tif
train_img_12849.tif,train_mask_12849.tif
train_img_12850.tif,train_mask_12850.tif
train_img_12851.tif,train_mask_12851.tif
train_img_12852.tif,train_mask_12852.tif
train_img_12853.tif,train_mask_12853.tif
train_img_12854.tif,train_mask_12854.tif
train_img_12855.tif,train_mask_12855.tif
train_img_12856.tif,train_mask_12856.tif
train_img_12857.tif,train_mask_12857.tif
train_img_12858.tif,train_mask_12858.tif
train_img_12859.tif,train_mask_12859.tif
train_img_12860.tif,train_mask_12860.tif
train_img_12861.tif,train_mask_12861.tif
train_img_12862.tif,train_mask_12862.tif
train_img_12863.tif,train_mask_12863.tif
train_img_12864.tif,train_mask_12864.tif
train_img_12865.tif,train_mask_12865.tif
train_img_12866.tif,train_mask_12866.tif
train_img_12867.tif,train_mask_12867.tif
train_img_12868.tif,train_mask_12868.tif
train_img_12869.tif,train_mask_12869.tif
train_img_12870.tif,train_mask_12870.tif
train_img_12871.tif,train_mask_12871.tif
train_img_12872.tif,train_mask_12872.tif
train_img_12873.tif,train_mask_12873.tif
train_img_12874.tif,train_mask_12874.tif
train_img_12875.tif,train_mask_12875.tif
train_img_12876.tif,train_mask_12876.tif
train_img_12877.tif,train_mask_12877.tif
train_img_12878.tif,train_mask_12878.tif
train_img_12879.tif,train_mask_12879.tif
train_img_12880.tif,train_mask_12880.tif
train_img_12881.tif,train_mask_12881.tif
train_img_12882.tif,train_mask_12882.tif
train_img_12883.tif,train_mask_12883.tif
train_img_12884.tif,train_mask_12884.tif
train_img_12885.tif,train_mask_12885.tif
train_img_12886.tif,train_mask_12886.tif
train_img_12887.tif,train_mask_12887.tif
train_img_12888.tif,train_mask_12888.tif
train_img_12889.tif,train_mask_12889.tif
train_img_12890.tif,train_mask_12890.tif
train_img_12891.tif,train_mask_12891.tif
train_img_12892.tif,train_mask_12892.tif
train_img_12893.tif,train_mask_12893.tif
train_img_12894.tif,train_mask_12894.tif
train_img_12895.tif,train_mask_12895.tif
train_img_12896.tif,train_mask_12896.tif
train_img_12897.tif,train_mask_12897.tif
train_img_12898.tif,train_mask_12898.tif
train_img_12899.tif,train_mask_12899.tif
train_img_12900.tif,train_mask_12900.tif
train_img_12901.tif,train_mask_12901.tif
train_img_12902.tif,train_mask_12902.tif
train_img_12903.tif,train_mask_12903.tif
train_img_12904.tif,train_mask_12904.tif
train_img_12905.tif,train_mask_12905.tif
train_img_12906.tif,train_mask_12906.tif
train_img_12907.tif,train_mask_12907.tif
train_img_12908.tif,train_mask_12908.tif
train_img_12909.tif,train_mask_12909.tif
train_img_12910.tif,train_mask_12910.tif
train_img_12911.tif,train_mask_12911.tif
train_img_12912.tif,train_mask_12912.tif
train_img_12913.tif,train_mask_12913.tif
train_img_12914.tif,train_mask_12914.tif
train_img_12915.tif,train_mask_12915.tif
train_img_12916.tif,train_mask_12916.tif
train_img_12917.tif,train_mask_12917.tif
train_img_12918.tif,train_mask_12918.tif
train_img_12919.tif,train_mask_12919.tif
train_img_12920.tif,train_mask_12920.tif
train_img_12921.tif,train_mask_12921.tif
train_img_12922.tif,train_mask_12922.tif
train_img_12923.tif,train_mask_12923.tif
train_img_12924.tif,train_mask_12924.tif
train_img_12925.tif,train_mask_12925.tif
train_img_12926.tif,train_mask_12926.tif
train_img_12927.tif,train_mask_12927.tif
train_img_12928.tif,train_mask_12928.tif
train_img_12929.tif,train_mask_12929.tif
train_img_12930.tif,train_mask_12930.tif
train_img_12931.tif,train_mask_12931.tif
train_img_12932.tif,train_mask_12932.tif
train_img_12933.tif,train_mask_12933.tif
train_img_12934.tif,train_mask_12934.tif
train_img_12935.tif,train_mask_12935.tif
train_img_12936.tif,train_mask_12936.tif
train_img_12937.tif,train_mask_12937.tif
train_img_12938.tif,train_mask_12938.tif
train_img_12939.tif,train_mask_12939.tif
train_img_12940.tif,train_mask_12940.tif
train_img_12941.tif,train_mask_12941.tif
train_img_12942.tif,train_mask_12942.tif
train_img_12943.tif,train_mask_12943.tif
train_img_12944.tif,train_mask_12944.tif
train_img_12945.tif,train_mask_12945.tif
train_img_12946.tif,train_mask_12946.tif
train_img_12947.tif,train_mask_12947.tif
train_img_12948.tif,train_mask_12948.tif
train_img_12949.tif,train_mask_12949.tif
train_img_12950.tif,train_mask_12950.tif
train_img_12951.tif,train_mask_12951.tif
train_img_12952.tif,train_mask_12952.tif
train_img_12953.tif,train_mask_12953.tif
train_img_12954.tif,train_mask_12954.tif
train_img_12955.tif,train_mask_12955.tif
train_img_12956.tif,train_mask_12956.tif
train_img_12957.tif,train_mask_12957.tif
train_img_12958.tif,train_mask_12958.tif
train_img_12959.tif,train_mask_12959.tif
train_img_12960.tif,train_mask_12960.tif
train_img_12961.tif,train_mask_12961.tif
train_img_12962.tif,train_mask_12962.tif
train_img_12963.tif,train_mask_12963.tif
train_img_12964.tif,train_mask_12964.tif
train_img_12965.tif,train_mask_12965.tif
train_img_12966.tif,train_mask_12966.tif
